date,open,high,low,close,volume,SMA30,SMA100,EMA10,EMA20,EMA30,EMA100,MACD,RSI,BBL,BBM,BBU,BBB,BBP,ATR,OBV,STOCH,K,D,J,VWAP,PSAR,ADX,DMIp,DMIm,CCI,WILLR,ROC,MFI,STDDEV,ROLLING_STD,KCLe,KCBe,KCUe,DCL,DCM,DCU,ULCER,HVOL,VAR,signal,confidence,rationale_bullish,rationale_bearish,score,expires,vol_avg20,strong_signal,confirm_count,confirm_ok,pos,returns,trade_cost,strategy_returns,equity_curve
2024-12-04,0.72799999,0.82999998,0.70999998,0.80199999,7223100,0.63573334,0.87769,0.67551321,0.65451821,0.66332661,0.9286069,0.00943295,56.76004138,0.49588076,0.62295,0.75001924,40.79596756,1.20453711,0.08298781,98436900.0,64.63952814,64.63952814,68.49732681,56.92393079,0.78066665,0.60500002,18.19678374,39.32521013,17.81426114,234.7744802,-9.03225484,24.1485995,57.04573569,0.06518514,0.06518514,0.49475614,0.65451821,0.81428028,0.51999998,0.67499998,0.82999998,12.98215671,110.94790508,0.0042491,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price above upper Bollinger Band (overbought); CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",7,2024-12-05,5088305.0,True,47,True,0,0.18991092908276164,0.0,0.0,45909.08992768599
2024-12-05,0.81,0.84899998,0.73000002,0.73799998,5069200,0.6394,0.87317,0.68687444,0.66246886,0.66814424,0.9248325,0.01438608,52.78861566,0.49708908,0.63125,0.76541091,42.50642926,0.89784307,0.08470268,93367700.0,69.24031936,69.24031936,65.46730902,76.78634004,0.77233333,0.60500002,19.7276497,36.86873701,15.94086784,179.02004129,-33.73860182,21.38157965,52.95377793,0.0688231,0.0688231,0.49525556,0.66246886,0.82968215,0.51999998,0.68449998,0.84899998,11.7691807,113.01887678,0.00473662,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2024-12-06,4973250.0,True,48,True,0,-0.07980051221696394,0.0,-0.0,45909.08992768599
2024-12-06,0.76999998,0.83600003,0.75199997,0.80599999,3140600,0.6456,0.86843,0.70853363,0.67613849,0.67703816,0.92247938,0.02352729,56.20704222,0.48641106,0.6405,0.79458894,48.11520355,1.03702749,0.08533589,96508300.0,81.35976603,81.35976603,71.74653784,100.58622241,0.798,0.63916001,21.14916809,33.72346967,14.5809544,169.33071499,-13.06990578,40.90908177,58.74487467,0.07904596,0.07904596,0.50618359,0.67613849,0.84609338,0.51999998,0.68449998,0.84899998,9.92806976,113.14738904,0.00624826,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; J overbought; CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",4,2024-12-07,4706595.0,True,49,True,0,0.09214093745639396,0.0,0.0,45909.08992768599
2024-12-09,0.84500003,1.04999995,0.83999997,0.94999999,11578900,0.65626667,0.86593,0.7524366,0.70222054,0.6946486,0.92302435,0.04190827,62.27992478,0.45289922,0.6571,0.86130078,62.1521179,1.21718626,0.09289134,108087200.0,78.05738814,78.05738814,76.21915784,81.73384873,0.94666664,0.66853761,23.73455665,43.7726547,11.86656338,237.31920065,-18.86791805,52.97906688,67.33191896,0.10475279,0.10475279,0.50197564,0.70222054,0.90246543,0.51999998,0.78499996,1.04999995,8.01465913,122.38026705,0.01097315,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price above upper Bollinger Band (overbought); CCI overbought; WILLR overbought; ROC strong up; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-12-10,4805610.0,True,50,True,0,0.17866005184441747,0.0,0.0,45909.08992768599
2024-12-10,0.93000001,1.05999994,0.85600001,0.866,10135500,0.66013333,0.85989,0.77308449,0.71781858,0.70570353,0.92189515,0.04913088,57.40418829,0.4448921,0.66825,0.89160789,66.84860375,0.9426752,0.09818224,97951700.0,77.28376438,77.28376438,78.90030618,74.05068078,0.92733332,0.72957158,26.17961294,38.19265365,10.16308387,173.61146277,-35.92591748,40.12945664,55.03641311,0.11458018,0.11458018,0.49778749,0.71781858,0.93784966,0.51999998,0.78999996,1.05999994,7.50208807,128.27805303,0.01312862,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",6,2024-12-11,5060130.0,True,51,True,0,-0.08842104303601095,0.0,-0.0,45909.08992768599
2024-12-11,0.91000003,0.97600001,0.80699998,0.84500003,5650900,0.66363334,0.85464,0.78616005,0.7299311,0.7146904,0.92037248,0.05255452,56.24826238,0.4456797,0.68,0.9143203,68.91773504,0.85208224,0.10155452,92300800.0,68.34610821,68.34610821,74.56242025,55.91348415,0.87600001,0.78904869,27.64535386,33.85658147,12.3009983,118.08533449,-39.8148011,31.41524368,49.60778351,0.12020378,0.12020378,0.49866487,0.7299311,0.96119732,0.51999998,0.78999996,1.05999994,6.47885196,128.71772714,0.01444895,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",6,2024-12-12,4801150.0,True,52,True,0,-0.02424938799076215,0.0,-0.0,45909.08992768599
2024-12-16,0.90100002,1.07000005,0.87,0.97100002,15219300,0.6828,0.8459,0.82411922,0.76436988,0.74108477,0.91667061,0.06142461,60.09067864,0.46328218,0.7205,0.97771782,71.39981034,0.98694142,0.11173106,107997100.0,57.67085911,57.67085911,54.51117803,63.99022127,0.97033336,0.72500002,29.42889721,36.46411613,12.9145342,141.36312438,-18.00000316,65.98291508,60.4755941,0.13194996,0.13194996,0.50109733,0.76436988,1.02764243,0.52200001,0.79600003,1.07000005,8.48443382,144.85182147,0.01741079,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"CCI overbought; WILLR overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",9,2024-12-17,5245750.0,True,53,True,0,0.14911240890725175,0.0,0.0,45909.08992768599
2024-12-17,1.10000002,1.42999995,1.08000004,1.23000002,35480100,0.70226667,0.8457,0.89791573,0.80871561,0.77262769,0.92287515,0.09049593,67.44653791,0.42606516,0.7544,1.08273484,87.04529159,1.22426066,0.1282677,143477200.0,69.70345688,69.70345688,59.54749247,90.01538571,1.24666667,0.72500002,31.92086099,45.98194239,9.98562409,244.17751135,-22.02642546,117.69911858,75.29139532,0.16843222,0.16843222,0.48308808,0.80871561,1.13434314,0.52200001,0.97599998,1.42999995,8.34388972,160.57093888,0.02836941,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price above upper Bollinger Band (overbought); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-12-18,6755340.0,True,54,True,0,0.26673531891379376,0.0,0.0,45909.08992768599
2024-12-18,1.49000001,1.67999995,1.12,1.24000001,38431800,0.72333334,0.8423,0.96011287,0.84979031,0.80278074,0.92915485,0.11303902,67.68797962,0.4088544,0.7879,1.16694561,96.21667709,1.09636625,0.14882642,181909000.0,71.40622352,71.40622352,66.26017984,81.69831088,1.34666665,0.75320002,34.72430554,45.67452656,7.69320241,237.74254391,-37.99654256,124.63768704,82.98023774,0.19444629,0.19444629,0.44850827,0.84979031,1.25107235,0.52200001,1.10099998,1.67999995,8.34388972,159.44971948,0.03780936,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"Price above upper Bollinger Band (overbought); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",6,2024-12-19,8497280.0,True,55,True,0,0.00813007303853519,0.0,0.0,45909.08992768599
2024-12-19,1.49000001,1.53999996,1.13,1.14999998,24071100,0.7426,0.8386,0.9946378,0.87838171,0.82518198,0.93352802,0.12223331,63.25455533,0.42806454,0.81890001,1.20973547,95.45377037,0.92357975,0.16126327,157837900.0,61.89035507,61.89035507,67.66667849,50.33770823,1.27333331,0.80880801,37.32750405,38.6741612,6.5140938,167.5475886,-45.76856627,101.754386,70.42719728,0.20049436,0.20049436,0.43722177,0.87838171,1.31954164,0.52200001,1.10099998,1.67999995,8.56640646,164.26809068,0.04019799,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",6,2024-12-20,9436945.0,True,56,True,0,-0.07258066876951064,0.0,-0.0,45909.08992768599
2024-12-20,1.12,1.38999999,1.07000005,1.26999998,15077200,0.76423333,0.8364,1.04470365,0.91567869,0.85387992,0.94019083,0.13761649,66.34098925,0.43363199,0.85375,1.27386802,98.41710433,0.99539648,0.16882217,172915100.0,57.20930326,57.20930326,63.50196062,44.62398855,1.24333334,0.86107953,39.12438389,34.26057093,7.91048409,132.73036707,-35.40587144,139.6226513,64.71439985,0.21551599,0.21551599,0.45558161,0.91567869,1.37577576,0.54500002,1.11249998,1.67999995,8.28779248,161.03393691,0.04644714,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",10,2024-12-21,9930820.0,True,57,True,0,0.10434782790170116,0.0,0.0,45909.08992768599
2024-12-23,1.37,1.97500002,1.36000001,1.96000004,46858300,0.80896667,0.8422,1.21112118,1.01513786,0.92524251,0.96038508,0.2031433,77.66666698,0.29464579,0.92085001,1.54705422,136.00569253,1.32972137,0.19435449,219773400.0,70.45745676,70.45745676,63.18570503,85.00096023,1.76500002,0.91021475,41.72436241,44.64111376,6.22497026,242.37212293,-1.04894965,242.05933783,74.12606061,0.32123598,0.32123598,0.46457384,1.01513786,1.56570189,0.59299999,1.284,1.97500002,7.93760476,210.70741138,0.10319256,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); CCI overbought; WILLR overbought; ROC strong up; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",8,2024-12-24,12114775.0,True,58,True,0,0.5433071424142857,0.0,0.0,45909.08992768599
2024-12-24,2.10500002,2.30999994,1.74000001,1.95000005,27251500,0.85253334,0.8471,1.34546279,1.10417236,0.9913559,0.97998141,0.25136922,77.27100968,0.23168659,0.98670001,1.74171343,153.03808961,1.13793571,0.21224239,192521900.0,79.32058944,79.32058944,68.99578316,99.97020202,2.0,0.99539758,44.44723472,46.85245805,5.25081852,230.70682021,-20.96679677,215.53400399,77.97809447,0.38731371,0.38731371,0.49747159,1.10417236,1.71087313,0.59299999,1.45149997,2.30999994,7.9387759,211.73768109,0.15001191,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2024-12-25,13262380.0,True,59,True,0,-0.005102035610162425,0.0,-0.0,45909.08992768599
2024-12-26,2.1099999,3.18000007,2.1099999,2.67000008,52012900,0.92120001,0.8596,1.58628775,1.25329881,1.09965552,1.01344713,0.34372436,83.59071064,0.05783527,1.08990001,2.12196475,189.38705035,1.26550433,0.26070711,244534800.0,85.10912433,85.10912433,78.29572351,98.73592596,2.65333335,1.12685781,47.45145207,53.22065847,3.85051271,269.67379639,-19.71395339,321.80094718,84.09648873,0.52943804,0.52943804,0.47009334,1.25329881,2.03650427,0.60000002,1.89000005,3.18000007,7.64692777,229.55418913,0.28030464,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; CCI overbought; WILLR overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2024-12-27,15729210.0,True,60,True,0,0.3692307751479287,0.0,0.0,45909.08992768599
2024-12-27,2.9000001,3.5,2.52999997,2.9000001,42238000,0.99766668,0.8849,1.82514454,1.4101275,1.21580678,1.05080461,0.43051287,84.9905135,-0.07624538,1.20185002,2.47994541,212.68800242,1.16432838,0.29448301,286772800.0,78.29717465,78.29717465,80.90896281,73.07359833,2.97666669,1.37323488,50.35266087,49.48471447,3.13945953,245.21739295,-20.68965187,378.54786339,87.4151363,0.6556491,0.6556491,0.51675112,1.4101275,2.30350388,0.60500002,2.05250001,3.5,7.64692777,225.92098611,0.42987575,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); D overbought; Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2024-12-28,17737085.0,True,61,True,0,0.08614232700697166,0.0,0.0,45909.08992768599
2024-12-30,2.82999992,3.76999998,2.38000011,3.49000001,37516100,1.09450001,0.91362,2.12784554,1.6082106,1.36252893,1.09910551,0.54066895,87.79486823,-0.26138976,1.33935002,2.94008979,239.03233024,1.17176752,0.34665054,324288900.0,82.80301682,82.80301682,82.06977193,84.2695066,3.21333337,1.670982,53.12775701,42.81805622,2.44320114,210.9805787,-8.84676062,427.98789065,89.45593392,0.82116218,0.82116218,0.5351558,1.6082106,2.68126539,0.60500002,2.1875,3.76999998,7.64692777,229.14086223,0.67430732,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); STOCH overbought; K overbought; D overbought; CCI overbought; WILLR overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",2,2024-12-31,19565505.0,True,62,True,1,0.20344823781212962,0.0015,0.0,45909.08992768599
2024-12-31,3.06999993,3.25999999,2.43000007,2.70000005,25062600,1.16566668,0.93482001,2.23187363,1.71219055,1.44881739,1.13080639,0.55779217,69.5304256,-0.23443028,1.44035002,3.11513032,232.55184883,0.87606426,0.3806196,299226300.0,78.01446972,78.01446972,79.70488706,74.63363503,2.7966667,2.00682488,55.704632,36.22097987,2.06677152,133.73513711,-33.8072652,264.86486669,81.6138633,0.85914417,0.85914417,0.5394267,1.71219055,2.88495439,0.60500002,2.1875,3.76999998,9.45994323,256.43399518,0.7381287,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",3,2025-01-01,20733115.0,True,63,True,1,-0.2263610194087078,0.0,-0.2263610194087078,35517.061531528954
2025-01-02,2.82999992,2.98000002,2.3599999,2.41000009,18017800,1.22760002,0.95350001,2.26426026,1.7786486,1.51082917,1.15613696,0.54171728,64.36894993,-0.15966291,1.52715002,3.21396296,220.90991847,0.76169175,0.39201868,281208500.0,70.33388259,70.33388259,77.05045638,56.90073501,2.58333334,2.28893289,57.721442,33.01671075,2.88273014,96.49153037,-42.96998127,254.41177273,77.54145705,0.86531678,0.86531678,0.59948128,1.7786486,2.95781591,0.70999998,2.23999998,3.76999998,12.21338331,258.7096013,0.74877313,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2025-01-03,21423860.0,True,64,True,1,-0.10740739060356674,0.0,-0.10740739060356674,31702.26663052111
2025-01-06,4.82999992,5.19999981,3.86999989,4.11000013,77063000,1.46426669,1.02586001,2.871447,2.19984616,1.83418039,1.27157518,0.74137044,75.54807361,-0.33528269,1.86015004,4.05558276,236.04899408,1.01239331,0.49827101,425232900.0,76.04185983,76.04185983,73.0318266,82.06192629,4.39333328,2.42000008,62.25972484,45.90922673,1.93602493,181.5986995,-24.35753589,412.46885053,86.69112709,1.12623323,1.12623323,0.67966617,2.19984616,3.72002615,0.72500002,2.96249991,5.19999981,10.42990348,303.22930877,1.26840128,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; Price above upper Bollinger Band (overbought); Price below VWAP (bearish); CCI overbought; ROC strong up; MFI overbought; Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",4,2025-01-07,24977815.0,True,65,True,1,0.7053941811263584,0.0,0.7053941811263584,54064.861040207026
2025-01-07,3.98000002,4.5999999,3.71000004,3.86999989,37084100,1.57416669,1.05981001,3.05300207,2.35890842,1.96552358,1.32302914,0.77990476,72.0325202,-0.29136182,2.01335003,4.31806188,228.94298706,0.90279436,0.51692478,388148800.0,80.19518976,80.19518976,76.31892899,87.94771131,4.05999994,2.42000008,63.84987772,41.48976907,3.48026096,135.07292839,-29.72067,424.39024321,78.55223502,1.18229223,1.18229223,0.81398369,2.35890842,3.90383314,0.72500002,2.96249991,5.19999981,10.54601908,301.7923125,1.39781493,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"RSI overbought; STOCH overbought; K overbought; OBV falling (bearish volume); Price below VWAP (bearish); CCI overbought; ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",1,2025-01-08,26709100.0,True,66,True,1,-0.05839421713108328,0.0,-0.05839421713108328,50907.78580546333
2025-01-08,3.51999998,3.51999998,2.79999995,3.16000009,32720000,1.65890003,1.08548001,3.07245625,2.43520286,2.04258658,1.3594048,0.74456949,62.93545091,-0.17825212,2.12385004,4.42595219,216.78575351,0.72504433,0.54326172,355428800.0,64.40957905,64.40957905,73.54887621,46.13098472,3.16000001,2.47560007,62.81233706,36.89169364,12.51981075,67.15320856,-45.58658806,292.05956938,73.63568036,1.18095349,1.18095349,0.83360431,2.43520286,4.03680141,0.72500002,2.96249991,5.19999981,12.22214818,317.09829238,1.39465114,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above VWAP (bullish); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",7,2025-01-09,27983945.0,True,67,True,1,-0.18346248583485103,0.0,-0.18346248583485103,41568.116873244886
2025-01-10,3.1099999,3.57999992,2.69000006,2.80999994,23188200,1.73146669,1.10605001,3.02473692,2.47089782,2.09209712,1.38812945,0.68047981,59.0738493,-0.02385664,2.22105003,4.46595671,202.14823046,0.6311747,0.55977307,332240600.0,53.51089714,53.51089714,66.03855532,28.45558078,3.02666664,2.53008807,61.59047209,33.56011979,12.50533721,52.38016069,-53.40782083,195.78947048,70.46691556,1.15161282,1.15161282,0.85230868,2.47089782,4.08948696,0.72500002,2.96249991,5.19999981,14.86078394,320.9769759,1.3262121,Strong Buy,0.98,MACD bullish; Price above BBM (mid band); ATR rising (volatility up); Price above PSAR (bullish); Strong trend (ADX > 25); DMIp strong; DMIm weak; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"OBV falling (bearish volume); Price below VWAP (bearish); ROC strong up; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",5,2025-01-11,28889895.0,True,68,True,1,-0.11075953798469673,0.0,-0.11075953798469673,36964.05145347041
2025-03-17,1.73000002,2.29999995,1.72000003,2.24000001,17531500,2.16816666,1.73476,1.8031865,1.92842638,2.03841267,1.90698959,-0.18410848,52.11464436,1.21454416,1.88624999,2.55795582,71.22129483,0.76332213,0.34612338,356879500.0,58.29318928,58.29318928,40.29446023,94.29064738,2.08666666,1.37,16.17011754,29.0445879,19.93132243,44.92950638,-44.93670997,-26.31578818,30.22966121,0.34457782,0.34457782,1.35159365,1.92842638,2.50525912,1.37,2.10499996,2.83999991,35.77013235,166.19426057,0.11873388,Strong Buy,0.98,Price above BBM (mid band); ATR rising (volatility up); OBV rising (bullish volume); Price above VWAP (bullish); Price above PSAR (bullish); ROC strong down; DMIp strong; DMIm weak; SMA30 crossed above EMA30; STDDEV low volatility; ROLLING_STD low volatility; Price above Keltner Channel Lower (potential support); Price above Donchian Channel Lower (breakout); Low drawdown (ULCER < 5); Low volatility (HVOL < 20),"MACD bearish; Price below Keltner Channel Upper (potential resistance); Price below Donchian Channel Upper (breakdown); HVOL too high, avoid trade",11,2025-03-18,29609440.0,True,69,True,1,-0.20284695450918755,0.0,-0.20284695450918755,29466.006189813026
